SALE PRICE,address,latitude,longitude,neighborhood,burough,zip code,GROSS SQUARE FEET,land sq feet
510000,"196 BRAISTED AVENUE,STATEN ISLAND,NY",40.59048865,-74.15506919,NEW SPRINGVILLE,STATEN ISLAND,10314,1344,2400
460000,"78 WENTWORTH AVENUE,STATEN ISLAND,NY",40.5904736,-74.07141255,SOUTH BEACH,STATEN ISLAND,10305,1176,1625
1100000,"2362 BOYNTON PLACE,BROOKLYN,NY",40.59046135,-73.97680474,GRAVESEND,BROOKLYN,11223,2300,7190
500000,"2854 GERRITSEN AVENUE,BROOKLYN,NY",40.59045805,-73.92287204,GERRITSEN BEACH,BROOKLYN,11229,1216,1440
883000,"2335 WEST 12TH STREET,BROOKLYN,NY",40.59045205,-73.98185653,GRAVESEND,BROOKLYN,11223,2208,3000
927000,"2537 EAST 27TH STREET,BROOKLYN,NY",40.590408399999994,-73.9426433,SHEEPSHEAD BAY,BROOKLYN,11235,1975,2000
350000,"83 BARTLETT PLACE,BROOKLYN,NY",40.59039725,-73.9247808,GERRITSEN BEACH,BROOKLYN,11229,666,1680
520000,"41 GOTHAM AVENUE,BROOKLYN,NY",40.59033785,-73.92669226,GERRITSEN BEACH,BROOKLYN,11229,1456,1785
1150000,"93 CROMWELL CIRCLE,STATEN ISLAND,NY",40.59033175,-74.1099605,TODT HILL,STATEN ISLAND,10304,1770,16082
805000,"4562 BEDFORD AVE,BROOKLYN,NY",40.59031685,-73.94513875,SHEEPSHEAD BAY,BROOKLYN,11235,1653,2183
540000,"272 OLYMPIA BOULEVARD,STATEN ISLAND,NY",40.590297,-74.07699753,SOUTH BEACH,STATEN ISLAND,10305,1568,11544
705000,"2537 EAST 26TH STREET,BROOKLYN,NY",40.59029555,-73.94364759999999,SHEEPSHEAD BAY,BROOKLYN,11235,1728,1867
830000,"2549 EAST 28TH STREET,BROOKLYN,NY",40.59028185,-73.94172961,SHEEPSHEAD BAY,BROOKLYN,11235,1584,3000
390000,"38 PEARSALL STREET,STATEN ISLAND,NY",40.59025555,-74.07433309999999,SOUTH BEACH,STATEN ISLAND,10305,1095,4480
2200000,"2960 86TH   STREET,BROOKLYN,NY",40.5902269,-73.97517049999999,GRAVESEND,BROOKLYN,11223,1320,10858
820000,"361 BURGHER AVENUE,STATEN ISLAND,NY",40.59022275,-74.08688240000001,SOUTH BEACH,STATEN ISLAND,10305,1820,5000
1150000,"2446 EAST 3RD   STREET,BROOKLYN,NY",40.59021695,-73.9675567,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,2016,2600
1550000,"1401 AVENUE Y,BROOKLYN,NY",40.59020275,-73.95557216,SHEEPSHEAD BAY,BROOKLYN,11235,3000,2000
710000,"2553 EAST 28TH STREET,BROOKLYN,NY",40.59019835,-73.9416882,SHEEPSHEAD BAY,BROOKLYN,11235,2000,3000
700000,"2350 WEST 11TH   STREET,BROOKLYN,NY",40.59015245,-73.98150391,GRAVESEND,BROOKLYN,11223,1958,5000
331320,"81 ANDREWS STREET,STATEN ISLAND,NY",40.59012545,-74.0717689,SOUTH BEACH,STATEN ISLAND,10305,952,7000
725000,"2529 EAST 22ND STREET,BROOKLYN,NY",40.59012165,-73.94739909,SHEEPSHEAD BAY,BROOKLYN,11235,2256,2467
745000,"1313 AVENUE Y,BROOKLYN,NY",40.590113,-73.95613318,SHEEPSHEAD BAY,BROOKLYN,11235,1312,2520
690000,"2555 EAST 28TH STREET,BROOKLYN,NY",40.59011195,-73.94168931,SHEEPSHEAD BAY,BROOKLYN,11235,1450,3000
820000,"2423 EAST 1ST STREET,BROOKLYN,NY",40.5900404,-73.96894959999999,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,1288,2000
560000,"52 GOTHAM AVENUE,BROOKLYN,NY",40.59003315,-73.92661902,GERRITSEN BEACH,BROOKLYN,11229,1260,1680
528000,"181 MC VEIGH AVENUE,STATEN ISLAND,NY",40.59001825,-74.15494999,NEW SPRINGVILLE,STATEN ISLAND,10314,1352,2400
605000,"202 MC VEIGH AVENUE,STATEN ISLAND,NY",40.58998755,-74.15575281,NEW SPRINGVILLE,STATEN ISLAND,10314,1056,2280
405000,"86 BAY 47TH STREET,BROOKLYN,NY",40.5899656,-73.98645961,GRAVESEND,BROOKLYN,11214,312,1933
442000,"48 GOTHAM AVENUE,BROOKLYN,NY",40.58993865,-73.92674258,GERRITSEN BEACH,BROOKLYN,11229,952,1680
495000,"84 BAY 47TH STREET,BROOKLYN,NY",40.58991515,-73.98627626,GRAVESEND,BROOKLYN,11214,1377,1933
1288000,"2721 HARWAY AVENUE,BROOKLYN,NY",40.58990670000001,-73.98738889,GRAVESEND,BROOKLYN,11214,2794,3867
415000,"80 ABBEY COURT,BROOKLYN,NY",40.58985,-73.92233128,GERRITSEN BEACH,BROOKLYN,11229,1008,1800
835000,"722 DUNNE COURT,BROOKLYN,NY",40.589831,-73.9617943,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1736,2175
570000,"42 GOTHAM AVENUE,BROOKLYN,NY",40.5898241,-73.92695598,GERRITSEN BEACH,BROOKLYN,11229,868,1680
680000,"2527 EAST 19TH   STREET,BROOKLYN,NY",40.589820399999994,-73.95057725,SHEEPSHEAD BAY,BROOKLYN,11235,1785,2138
970000,"2419 WEST 3RD STREET,BROOKLYN,NY",40.589806599999996,-73.97268079999999,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,2736,2000
2500000,"2737 CONEY ISLAND AVENUE,BROOKLYN,NY",40.5897984,-73.96020048,SHEEPSHEAD BAY,BROOKLYN,11235,2400,7325
510000,"186 MC VEIGH AVENUE,STATEN ISLAND,NY",40.589780499999996,-74.15538313,NEW SPRINGVILLE,STATEN ISLAND,10314,1056,2280
920000,"2604 FORD STREET,BROOKLYN,NY",40.58977705,-73.93631585,SHEEPSHEAD BAY,BROOKLYN,11235,2440,4000
990000,"2564 EAST 26TH STREET,BROOKLYN,NY",40.58972915,-73.94398664,SHEEPSHEAD BAY,BROOKLYN,11235,2090,4500
1800000,"21 PARKWAY COURT,BROOKLYN,NY",40.5897173,-73.9664724,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,4125,3000
510000,"182 WILD AVENUE,STATEN ISLAND,NY",40.5897112,-74.18869656,TRAVIS,STATEN ISLAND,10314,1344,3465
592000,"157 MC VEIGH AVENUE,STATEN ISLAND,NY",40.58970705,-74.15439335,NEW SPRINGVILLE,STATEN ISLAND,10314,1274,2400
518000,"421 TRAVIS AVENUE,STATEN ISLAND,NY",40.5897007,-74.15589525,NEW SPRINGVILLE,STATEN ISLAND,10314,1376,2280
765000,"95 SHILOH STREET,STATEN ISLAND,NY",40.58967865,-74.16189299,NEW SPRINGVILLE,STATEN ISLAND,10314,2277,4704
680000,"2575 EAST 28TH   STREET,BROOKLYN,NY",40.58966795,-73.94156807,SHEEPSHEAD BAY,BROOKLYN,11235,1942,1520
650000,"2470 EAST 3RD   STREET,BROOKLYN,NY",40.58965245,-73.9674718,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,2085,2000
660000,"49 LATOURETTE LANE,STATEN ISLAND,NY",40.5896518,-74.14611459999999,NEW SPRINGVILLE,STATEN ISLAND,10314,1612,3106
615000,"66 PARKWAY CT,BROOKLYN,NY",40.589623100000004,-73.96431199999999,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1292,2400
730000,"401 BURGHER AVENUE,STATEN ISLAND,NY",40.58961035,-74.08567556,SOUTH BEACH,STATEN ISLAND,10305,2214,4200
550000,"172 MC VEIGH AVENUE,STATEN ISLAND,NY",40.58959825,-74.15505915,NEW SPRINGVILLE,STATEN ISLAND,10314,1056,2280
480000,"191-193 27TH AVENUE,BROOKLYN,NY",40.58959714,-73.98854628,GRAVESEND,BROOKLYN,11214,780,2642
750000,"869 TODT HILL ROAD,STATEN ISLAND,NY",40.58959585,-74.11105977,TODT HILL,STATEN ISLAND,10304,1540,13680
805000,"2537 EAST 19TH   STREET,BROOKLYN,NY",40.5895932,-73.95051474,SHEEPSHEAD BAY,BROOKLYN,11235,1785,2138
1050000,"735 AVENUE Y,BROOKLYN,NY",40.58957535,-73.96128837,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,2834,4000
555000,"76 VULCAN STREET,STATEN ISLAND,NY",40.5895723,-74.07654865,SOUTH BEACH,STATEN ISLAND,10305,1290,2300
6150000,"1657 RICHMOND ROAD,STATEN ISLAND,NY",40.5895539,-74.1014637,GRANT CITY,STATEN ISLAND,10304,9898,16761
630500,"56 PARKWAY COURT,BROOKLYN,NY",40.58955315,-73.96459203,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1869,1800
889000,"721 AVENUE Y,BROOKLYN,NY",40.58955170000001,-73.96170903,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1652,2142
700000,"52 PARKWAY COURT,BROOKLYN,NY",40.5895393,-73.96471833,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1863,1494
625000,"321 OLYMPIA BOULEVARD,STATEN ISLAND,NY",40.5895388,-74.0785585,SOUTH BEACH,STATEN ISLAND,10305,1400,2500
410000,"317 BEACH 86TH STREET,QUEENS,NY",40.589512799999994,-73.8117113,HAMMELS,QUEENS,11693,1205,1802
888000,"4596 BEDFORD AVENUE,BROOKLYN,NY",40.5895122,-73.94496240000001,SHEEPSHEAD BAY,BROOKLYN,11235,2115,2300
480000,"34 KELLY BOULEVARD,STATEN ISLAND,NY",40.5895025,-74.15199225,NEW SPRINGVILLE,STATEN ISLAND,10314,1400,2500
835000,"4598 BEDFORD AVENUE,BROOKLYN,NY",40.58946205,-73.9449532,SHEEPSHEAD BAY,BROOKLYN,11235,1813,1800
1350000,"2468 OCEAN PARKWAY,BROOKLYN,NY",40.589457700000004,-73.9660253,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,2760,1953
1250000,"893 4 AVENUE,BROOKLYN,NY",40.58943075,-73.9614668,SUNSET PARK,BROOKLYN,11232,4000,2587
630000,"2578 EAST 21ST STREET,BROOKLYN,NY",40.5894285,-73.94871319,SHEEPSHEAD BAY,BROOKLYN,11235,1408,2625
465000,"95 WINFIELD STREET,STATEN ISLAND,NY",40.58941445,-74.076991,SOUTH BEACH,STATEN ISLAND,10305,1408,2200
768000,"2616 BATCHELDER STREET,BROOKLYN,NY",40.58939305,-73.93717575,SHEEPSHEAD BAY,BROOKLYN,11235,2232,2763
1080000,"2435 WEST 3RD STREET,BROOKLYN,NY",40.58936895,-73.97260594,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,2592,2000
539000,"74 CANTON COURT,BROOKLYN,NY",40.58935865,-73.92285225,GERRITSEN BEACH,BROOKLYN,11229,1300,1800
1170000,"2661 MILL ROAD,BROOKLYN,NY",40.58933515,-73.98953108,GRAVESEND,BROOKLYN,11214,360,15875
600000,"615 AVENUE Y,BROOKLYN,NY",40.5893295,-73.96379589,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1627,2167
530000,"71 CANTON COURT,BROOKLYN,NY",40.589304,-73.92311538,GERRITSEN BEACH,BROOKLYN,11229,1415,1800
480000,"400 BURGHER AVENUE,STATEN ISLAND,NY",40.58930235,-74.08601927,SOUTH BEACH,STATEN ISLAND,10305,1080,4100
560000,"37 GWENN LOOP,STATEN ISLAND,NY",40.589283200000004,-74.14292905,WILLOWBROOK,STATEN ISLAND,10314,1400,2970
420000,"2 ELIE COURT,STATEN ISLAND,NY",40.5892825,-74.16309371,NEW SPRINGVILLE,STATEN ISLAND,10314,1186,2415
489000,"395 TRAVIS AVENUE,STATEN ISLAND,NY",40.58928215,-74.15515407,NEW SPRINGVILLE,STATEN ISLAND,10314,1376,2280
3300000,"645 4 AVENUE,BROOKLYN,NY",40.58925338,-73.96306076,SUNSET PARK,BROOKLYN,11232,1210,2654
700000,"818 5 AVENUE,BROOKLYN,NY",40.58924588,-73.96163207,SUNSET PARK,BROOKLYN,11232,1160,800
650000,"22 VASSAR STREET,STATEN ISLAND,NY",40.5892442,-74.15924425,NEW SPRINGVILLE,STATEN ISLAND,10314,2100,4180
559936,"95 ALBERTA AVENUE,STATEN ISLAND,NY",40.58922513,-74.18975957,TRAVIS,STATEN ISLAND,10314,1314,3178
995000,"2650 MILL ROAD,BROOKLYN,NY",40.589217299999994,-73.98978441,GRAVESEND,BROOKLYN,11214,1200,4320
450000,"21 PERINE AVENUE,STATEN ISLAND,NY",40.589208899999996,-74.09298335,DONGAN HILLS,STATEN ISLAND,10305,940,790
450000,"36 ELIE COURT,STATEN ISLAND,NY",40.58920155,-74.16242238,NEW SPRINGVILLE,STATEN ISLAND,10314,1160,1456
499000,"2812 AVENUE Z,BROOKLYN,NY",40.58919045,-73.94129275,SHEEPSHEAD BAY,BROOKLYN,11235,1156,2000
680000,"7507 AQUATIC DRIVE,QUEENS,NY",40.5891852,-73.80317985,ARVERNE,QUEENS,11692,2238,2097
315000,"27 BARTLETT PLACE,BROOKLYN,NY",40.589136700000005,-73.92673470000001,GERRITSEN BEACH,BROOKLYN,11229,666,1750
600000,"134 SEAVIEW AVENUE,STATEN ISLAND,NY",40.58913108,-74.09742459,GRANT CITY,STATEN ISLAND,10304,1400,2700
865000,"20 POI COURT,STATEN ISLAND,NY",40.58911095,-74.16164997,NEW SPRINGVILLE,STATEN ISLAND,10314,2516,9620
2600000,"666 5 AVENUE,BROOKLYN,NY",40.58910978,-73.96285744,SUNSET PARK,BROOKLYN,11215,3800,1608
1900000,"134 MONAHAN AVENUE,STATEN ISLAND,NY",40.589101,-74.15101471,NEW SPRINGVILLE,STATEN ISLAND,10314,1640,2500
750000,"728 AVENUE Y,BROOKLYN,NY",40.58909085,-73.96148205,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1862,2233
2075000,"634 6 AVENUE,BROOKLYN,NY",40.58907956,-73.96312589,SUNSET PARK,BROOKLYN,11215,1440,1024
420000,"21 BARTLETT PLACE,BROOKLYN,NY",40.58901035,-73.92694217,GERRITSEN BEACH,BROOKLYN,11229,1064,1750
885000,"2501 HUBBARD STREET,BROOKLYN,NY",40.5889851,-73.963188,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,2000,1270
570000,"13 MARGARET COURT,BROOKLYN,NY",40.5889815,-73.95713026,SHEEPSHEAD BAY,BROOKLYN,11235,1170,1250
745000,"2636 BATCHELDER STREET,BROOKLYN,NY",40.58895765,-73.9370929,SHEEPSHEAD BAY,BROOKLYN,11235,2232,1950
515000,"17 ANJALI LOOP,STATEN ISLAND,NY",40.58894895,-74.14753889,NEW SPRINGVILLE,STATEN ISLAND,10314,1400,2604
545000,"66 FRANK COURT,BROOKLYN,NY",40.588927899999995,-73.92392456,GERRITSEN BEACH,BROOKLYN,11229,1320,1800
525000,"118 ROSWELL AVENUE,STATEN ISLAND,NY",40.58892355,-74.1883717,TRAVIS,STATEN ISLAND,10314,1408,2500
510000,"25 VASSAR STREET,STATEN ISLAND,NY",40.58892095,-74.15892985,NEW SPRINGVILLE,STATEN ISLAND,10314,1440,2600
1725000,"541 6 AVENUE,BROOKLYN,NY",40.58890601,-73.96624265,PARK SLOPE SOUTH,BROOKLYN,11215,1428,1174
755000,"95 LIBERTY AVENUE,STATEN ISLAND,NY",40.58889,-74.09801105,GRANT CITY,STATEN ISLAND,10304,1838,5000
600000,"280 ALTER AVENUE,STATEN ISLAND,NY",40.58888125,-74.09161230000001,DONGAN HILLS,STATEN ISLAND,10305,960,12000
910000,"182 BAY 46TH STREET,BROOKLYN,NY",40.5888753,-73.98849283,GRAVESEND,BROOKLYN,11214,2120,1933
499999,"2616 EAST 28TH   STREET,BROOKLYN,NY",40.58886035,-73.94192551,SHEEPSHEAD BAY,BROOKLYN,11235,895,2000
2500000,"513 3 AVENUE,BROOKLYN,NY",40.58885764,-73.96670349,GOWANUS,BROOKLYN,11215,1600,3000
493000,"12 MARGARET COURT,BROOKLYN,NY",40.58881255,-73.95699138,SHEEPSHEAD BAY,BROOKLYN,11235,1170,1250
460000,"20B BUEL AVENUE,STATEN ISLAND,NY",40.5887934,-74.1009481,GRANT CITY,STATEN ISLAND,10304,1200,2000
590000,"58 ABBEY COURT,BROOKLYN,NY",40.5887783,-73.9212122,GERRITSEN BEACH,BROOKLYN,11229,1656,1800
1580000,"2545 EAST 13TH   STREET,BROOKLYN,NY",40.5887537,-73.95614020000001,SHEEPSHEAD BAY,BROOKLYN,11235,4560,6450
587200,"2466 WEST 3RD STREET,BROOKLYN,NY",40.5887422,-73.97291059999999,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,1782,2100
2995000,"538 6 AVENUE,BROOKLYN,NY",40.58871973,-73.96644114,PARK SLOPE SOUTH,BROOKLYN,11215,3050,1946
850000,"2576 EAST 19TH   STREET,BROOKLYN,NY",40.58867005,-73.95083268,SHEEPSHEAD BAY,BROOKLYN,11235,1776,1650
534000,"108 MC VEIGH AVENUE,STATEN ISLAND,NY",40.5886545,-74.15340645,NEW SPRINGVILLE,STATEN ISLAND,10314,1560,2400
750000,"4626 BEDFORD AVENUE,BROOKLYN,NY",40.58865215,-73.9447881,SHEEPSHEAD BAY,BROOKLYN,11235,1540,1520
2925000,"461 6 AVENUE,BROOKLYN,NY",40.588628,-73.968752,PARK SLOPE SOUTH,BROOKLYN,11215,3500,1800
390000,"84 LIBERTY AVENUE,STATEN ISLAND,NY",40.58861765,-74.09832471,GRANT CITY,STATEN ISLAND,10304,840,5600
549000,"59 CANTON COURT,BROOKLYN,NY",40.58860896,-73.92230657,GERRITSEN BEACH,BROOKLYN,11229,1550,1800
490000,"300F ALTER AVENUE,STATEN ISLAND,NY",40.588574799999996,-74.09141291,DONGAN HILLS,STATEN ISLAND,10305,1120,3280
4000000,"2784 CONEY ISLAND AVENUE,BROOKLYN,NY",40.58856825,-73.96055688,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,2700,7655
518888,"928 ROCKLAND AVENUE,STATEN ISLAND,NY",40.58856549,-74.14839159,NEW SPRINGVILLE,STATEN ISLAND,10314,1200,2199
610000,"35 BRAISTED AVENUE,STATEN ISLAND,NY",40.58845375,-74.15058989,NEW SPRINGVILLE,STATEN ISLAND,10314,1410,2500
490000,"226 WILD AVENUE,STATEN ISLAND,NY",40.58842175,-74.18978954,TRAVIS,STATEN ISLAND,10314,1360,2626
510000,"926 ROCKLAND AVENUE,STATEN ISLAND,NY",40.588396200000005,-74.14836139,NEW SPRINGVILLE,STATEN ISLAND,10314,1200,2280
635000,"231 GARRETSON AVENUE,STATEN ISLAND,NY",40.5883631,-74.09374415,DONGAN HILLS,STATEN ISLAND,10305,1240,2910
483000,"25 BERESFORD AVENUE,STATEN ISLAND,NY",40.58834675,-74.1895363,TRAVIS,STATEN ISLAND,10314,1350,2240
930000,"2565 EAST 13TH STREET,BROOKLYN,NY",40.5883364,-73.95601781,SHEEPSHEAD BAY,BROOKLYN,11235,2248,2150
800000,"2666 BATCHELDER STREET,BROOKLYN,NY",40.588316,-73.93697125,SHEEPSHEAD BAY,BROOKLYN,11235,2232,1950
450000,"410 RARITAN AVENUE,STATEN ISLAND,NY",40.588288,-74.08724689,SOUTH BEACH,STATEN ISLAND,10305,1296,1960
510000,"440 ATLANTIC AVENUE,STATEN ISLAND,NY",40.58828735,-74.08569085,SOUTH BEACH,STATEN ISLAND,10305,1170,3500
458185,"368 DELAWARE AVENUE,STATEN ISLAND,NY",40.58828125,-74.08892421,SOUTH BEACH,STATEN ISLAND,10305,1312,2825
3450000,"377 6 AVENUE,BROOKLYN,NY",40.58827073,-73.97198882,PARK SLOPE,BROOKLYN,11215,2146,1464
480000,"29 BERESFORD AVENUE,STATEN ISLAND,NY",40.58826895,-74.18940975,TRAVIS,STATEN ISLAND,10314,1350,2240
1425000,"101 28TH AVENUE,BROOKLYN,NY",40.58825075,-73.98620021,GRAVESEND,BROOKLYN,11214,3300,4527
400000,"312 BEACH 90,QUEENS,NY",40.58824035,-73.81448515,HAMMELS,QUEENS,11693,896,2435
745000,"592 KLONDIKE AVENUE,STATEN ISLAND,NY",40.588214,-74.15621339,NEW SPRINGVILLE,STATEN ISLAND,10314,2328,4410
1500000,"430 AVENUE Y,BROOKLYN,NY",40.58818115,-73.9700814,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,3336,2000
980000,"116 28TH AVENUE,BROOKLYN,NY",40.588181,-73.98689572,GRAVESEND,BROOKLYN,11214,2500,2352
490000,"37 BERESFORD AVENUE,STATEN ISLAND,NY",40.588165999999994,-74.18924173,TRAVIS,STATEN ISLAND,10314,1350,2240
880000,"2541 HUBBARD STREET,BROOKLYN,NY",40.5881592,-73.96290648,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,1827,2500
680000,"2642 EAST 27TH   STREET,BROOKLYN,NY",40.58815835,-73.94271721,SHEEPSHEAD BAY,BROOKLYN,11235,1400,1850
885000,"7214 SANDY DUNE WAY,QUEENS,NY",40.588114000000004,-73.80032609999999,ARVERNE,QUEENS,11692,2920,3684
590000,"47 DONGAN HILLS AVENUE,STATEN ISLAND,NY",40.58810085,-74.10034549999999,GRANT CITY,STATEN ISLAND,10306,1857,4200
725000,"580 KLONDIKE AVENUE,STATEN ISLAND,NY",40.588060600000006,-74.15594174,NEW SPRINGVILLE,STATEN ISLAND,10314,2336,4410
350000,"42 BEACON COURT,BROOKLYN,NY",40.58801879999999,-73.92083157,GERRITSEN BEACH,BROOKLYN,11229,866,1800
3080000,"294 5 AVENUE,BROOKLYN,NY",40.58799215,-73.97300982,PARK SLOPE,BROOKLYN,11215,6444,2080
990000,"2630 EAST 22ND   STREET,BROOKLYN,NY",40.587981,-73.94752361,SHEEPSHEAD BAY,BROOKLYN,11235,1880,5000
3300000,"200 6 AVENUE,BROOKLYN,NY",40.58795476,-73.97336141,PARK SLOPE,BROOKLYN,11217,3240,1656
3577000,"165 4 AVENUE,BROOKLYN,NY",40.58794084,-73.97349233,PARK SLOPE,BROOKLYN,11217,2972,1238
3600000,"161 4 AVENUE,BROOKLYN,NY",40.58793925,-73.97350729,PARK SLOPE,BROOKLYN,11217,3315,1558
4100000,"148 7 AVENUE,BROOKLYN,NY",40.58793408,-73.97355591,PARK SLOPE,BROOKLYN,11215,5200,1600
3200000,"144 4 AVENUE,BROOKLYN,NY",40.58793249,-73.97357087,GOWANUS,BROOKLYN,11217,4356,1453
2100000,"122 4 AVENUE,BROOKLYN,NY",40.58792373,-73.97365316,BOERUM HILL,BROOKLYN,11217,1728,1014
3600000,"119 5 AVENUE,BROOKLYN,NY",40.58792254,-73.97366438,PARK SLOPE,BROOKLYN,11217,3200,2000
2800000,"118 3 AVENUE,BROOKLYN,NY",40.58792214,-73.97366812,BOERUM HILL,BROOKLYN,11217,4620,2600
3300000,"104 6 AVENUE,BROOKLYN,NY",40.58791657,-73.97372049,PARK SLOPE,BROOKLYN,11217,3760,2108
1177500,"188 BAY 47TH   STREET,BROOKLYN,NY",40.58789605,-73.98840488,GRAVESEND,BROOKLYN,11214,2722,1933
469000,"36 ABBEY COURT,BROOKLYN,NY",40.5878707,-73.92015649999999,GERRITSEN BEACH,BROOKLYN,11229,1400,1800
698298,"14 BRAISTED AVENUE,STATEN ISLAND,NY",40.58786615,-74.15041694,NEW SPRINGVILLE,STATEN ISLAND,10314,2080,2442
535000,"71 COPLEY STREET,STATEN ISLAND,NY",40.58785820000001,-74.156299,NEW SPRINGVILLE,STATEN ISLAND,10314,1296,2600
800000,"2632 EAST 22ND ST,BROOKLYN,NY",40.5878412,-73.94748693,SHEEPSHEAD BAY,BROOKLYN,11235,1532,4000
1400000,"2613 EAST 16TH STREET,BROOKLYN,NY",40.58784085,-73.95308376,SHEEPSHEAD BAY,BROOKLYN,11235,3000,3000
1185000,"138 28TH AVENUE,BROOKLYN,NY",40.58782075,-73.98732340000001,GRAVESEND,BROOKLYN,11214,3076,2030
425000,"232 SEAVIEW AVENUE,STATEN ISLAND,NY",40.58773205,-74.09493138,GRANT CITY,STATEN ISLAND,10305,1234,2275
2740000,"81 COPPERFLAGG LANE,STATEN ISLAND,NY",40.5877125,-74.10843182,TODT HILL,STATEN ISLAND,10304,6660,28600
595000,"61 COPLEY STREET,STATEN ISLAND,NY",40.5876977,-74.15602242,NEW SPRINGVILLE,STATEN ISLAND,10314,1760,3000
525000,"37 DARE COURT,BROOKLYN,NY",40.5876848,-73.92180751,GERRITSEN BEACH,BROOKLYN,11229,1632,1800
325000,"30 MELBA COURT,BROOKLYN,NY",40.58767425,-73.92426943,GERRITSEN BEACH,BROOKLYN,11229,660,1800
967337,"63-12 BEACH FRONT ROAD,QUEENS,NY",40.5876703,-73.7965333,ARVERNE,QUEENS,11692,3084,3542
997885,"63-06 BEACH FRONT ROAD,QUEENS,NY",40.5876703,-73.7965333,ARVERNE,QUEENS,11692,3084,3542
562500,"59 COPLEY STREET,STATEN ISLAND,NY",40.58766275,-74.15596098,NEW SPRINGVILLE,STATEN ISLAND,10314,1760,3000
521000,"2965 VOORHIES AVENUE,BROOKLYN,NY",40.587638899999995,-73.93784079999999,SHEEPSHEAD BAY,BROOKLYN,11235,962,1333
455000,"69 BERESFORD AVENUE,STATEN ISLAND,NY",40.5876234,-74.18836805,TRAVIS,STATEN ISLAND,10314,1350,2240
925000,"2678 EAST 29TH STREET,BROOKLYN,NY",40.5875994,-73.94074855,SHEEPSHEAD BAY,BROOKLYN,11235,2070,2000
819691,"6906 BEACH FRONT ROAD,QUEENS,NY",40.587593,-73.7979213,ARVERNE,QUEENS,11692,2520,3509
965000,"3028 VOORHIES AVENUE,BROOKLYN,NY",40.58756125,-73.93526358,SHEEPSHEAD BAY,BROOKLYN,11235,1870,4000
2600000,"1202 AVENUE Z,BROOKLYN,NY",40.5874296,-73.9580382,SHEEPSHEAD BAY,BROOKLYN,11235,5000,5000
930000,"166 28TH   AVENUE,BROOKLYN,NY",40.58731995,-73.98778405,GRAVESEND,BROOKLYN,11214,2862,1933
790000,"841 AVENUE Z,BROOKLYN,NY",40.58727405,-73.96279965,OCEAN PARKWAY-SOUTH,BROOKLYN,11235,2354,2000
927000,"2720 COYLE STREET,BROOKLYN,NY",40.5872667,-73.9348613,SHEEPSHEAD BAY,BROOKLYN,11235,1870,4000
699000,"273 MERRYMOUNT STREET,STATEN ISLAND,NY",40.58723795,-74.16173406,NEW SPRINGVILLE,STATEN ISLAND,10314,2248,2470
835000,"2717 VOORHIES AVENUE,BROOKLYN,NY",40.58723545,-73.94171295,SHEEPSHEAD BAY,BROOKLYN,11235,2336,2500
615000,"143 BUEL AVENUE,STATEN ISLAND,NY",40.58721945,-74.09680891,GRANT CITY,STATEN ISLAND,10305,880,5195
12200000,"2837 CONEY ISLAND AVENUE,BROOKLYN,NY",40.587188,-73.960234,SHEEPSHEAD BAY,BROOKLYN,11235,10000,20425
725000,"14 BRIGHTON COURT,BROOKLYN,NY",40.58709825,-73.96717245,OCEAN PARKWAY-SOUTH,BROOKLYN,11223,2070,2000
1915000,"76 COPPERLEAF TERRACE,STATEN ISLAND,NY",40.5870851,-74.10949677,TODT HILL,STATEN ISLAND,10304,5199,10000
585000,"213 LIBERTY AVENUE,STATEN ISLAND,NY",40.5870596,-74.09444943,GRANT CITY,STATEN ISLAND,10305,1696,3750
605000,"15 HUSSON STREET,STATEN ISLAND,NY",40.58702485,-74.09562425,GRANT CITY,STATEN ISLAND,10305,1040,4051
479000,"254 SEAVIEW AVENUE,STATEN ISLAND,NY",40.58701675,-74.0935412,GRANT CITY,STATEN ISLAND,10305,1400,2275
800000,"2672 EAST 22ND   STREET,BROOKLYN,NY",40.5870134,-73.94731955,SHEEPSHEAD BAY,BROOKLYN,11235,1692,2200
995000,"2678 EAST 23RD   STREET,BROOKLYN,NY",40.5870075,-73.9465015,SHEEPSHEAD BAY,BROOKLYN,11235,2264,3090
